,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority,flag_values,flag_meanings
232,atmos.tntrs.tavg-al-hxy-u.mon.glb,mon,atmos,tendency_of_air_temperature_due_to_shortwave_heating,K s-1,area: time: mean,area: areacella,Tendency of Air Temperature Due to Shortwave Radiative Heating,shortwave heating rates,,longitude latitude alevel time,tntrs,real,,XY-A,time-intv,AERmon,tntrs,tntrs,tavg-al-hxy-u,tntrs_tavg-al-hxy-u,glb,AERmon.tntrs,atmos.tntrs.tavg-al-hxy-u.mon.glb,01d3ff0c-c792-11e6-aa58-5404a60d96b5,high,,
233,atmos.tntrscs.tavg-al-hxy-u.mon.glb,mon,atmos,tendency_of_air_temperature_due_to_shortwave_heating_assuming_clear_sky,K s-1,area: time: mean,area: areacella,Tendency of Air Temperature Due to Clear Sky Shortwave Radiative Heating,Tendency of Air Temperature due to Clear Sky Shortwave Radiative Heating,,longitude latitude alevel time,tntrscs,real,,XY-A,time-intv,Emon,tntrscs,tntrscs,tavg-al-hxy-u,tntrscs_tavg-al-hxy-u,glb,Emon.tntrscs,atmos.tntrscs.tavg-al-hxy-u.mon.glb,8b89b84a-4a5b-11e6-9cd2-ac72891c3257,high,,
234,atmos.tntscp.tavg-al-hxy-u.mon.glb,mon,atmos,tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation,K s-1,area: time: mean,area: areacella,Tendency of Air Temperature Due to Stratiform Clouds and Precipitation,"The phrase ""tendency_of_X"" means derivative of X with respect to time. Air temperature is the bulk temperature of the air, not the surface (skin) temperature. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. A variable with the standard name tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation should contain net latent heating effects of all processes which convert stratiform clouds and precipitation between water vapour, liquid or ice phases. In an atmosphere model, stratiform cloud is that produced by large-scale convergence (not the convection schemes).",,longitude latitude alevel time,tntscp,real,,XY-A,time-intv,Emon,tntscp,tntscp,tavg-al-hxy-u,tntscp_tavg-al-hxy-u,glb,Emon.tntscp,atmos.tntscp.tavg-al-hxy-u.mon.glb,8b89c970-4a5b-11e6-9cd2-ac72891c3257,high,,
235,atmos.tntscpbl.tavg-al-hxy-u.mon.glb,mon,atmos,tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing,K s-1,area: time: mean,area: areacella,Tendency of Air Temperature Due to Stratiform Cloud and Precipitation and Boundary Layer Mixing,"To be specified only in  models which do not separate cloud, precipitation and boundary layer terms.  Includes all boundary layer terms including diffusive ones.",,longitude latitude alevel time,tntscpbl,real,,XY-A,time-intv,CFmon,tntscpbl,tntscpbl,tavg-al-hxy-u,tntscpbl_tavg-al-hxy-u,glb,CFmon.tntscpbl,atmos.tntscpbl.tavg-al-hxy-u.mon.glb,baba657a-e5dd-11e5-8482-ac72891c3257,high,,
236,atmos.ts.tavg-u-hxy-u.1hr.glb,1hr,atmos,surface_temperature,K,area: time: mean,area: areacella,Surface Temperature,Surface temperature (skin for open ocean),,longitude latitude time,ts,real,,XY-na,time-intv,E1hr,ts,ts,tavg-u-hxy-u,ts_tavg-u-hxy-u,glb,E1hr.ts,atmos.ts.tavg-u-hxy-u.1hr.glb,83bbfbbe-7f07-11ef-9308-b1dd71e64bec,medium,,
237,atmos.ts.tavg-u-hxy-u.mon.glb,mon,atmos,surface_temperature,K,area: time: mean,area: areacella,Surface Temperature,Surface temperature (skin for open ocean),,longitude latitude time,ts,real,,XY-na,time-intv,Amon,ts,ts,tavg-u-hxy-u,ts_tavg-u-hxy-u,glb,Amon.ts,atmos.ts.tavg-u-hxy-u.mon.glb,babaef0e-e5dd-11e5-8482-ac72891c3257,core,,
238,atmos.ts.tpt-u-hxy-u.6hr.glb,6hr,atmos,surface_temperature,K,area: mean time: point,area: areacella,Surface Temperature,Temperature of the lower boundary of the atmosphere,,longitude latitude time1,ts,real,,XY-na,time-point,6hrPlevPt,ts,ts,tpt-u-hxy-u,ts_tpt-u-hxy-u,glb,6hrPlevPt.ts,atmos.ts.tpt-u-hxy-u.6hr.glb,8bb06940-4a5b-11e6-9cd2-ac72891c3257,high,,
239,atmos.ua.tavg-p19-hxy-air.day.glb,day,atmos,eastward_wind,m s-1,area: time: mean where air,area: areacella,Eastward Wind,Zonal wind (positive in a eastward direction).,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude plev8 time CMIP7:longitude latitude plev19 time, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",longitude latitude plev19 time,ua,real,,XY-P19,time-intv,day,ua,ua,tavg-p19-hxy-air,ua_tavg-p19-hxy-air,glb,day.ua,atmos.ua.tavg-p19-hxy-air.day.glb,babb5084-e5dd-11e5-8482-ac72891c3257,core,,
240,atmos.ua.tavg-p19-hxy-air.mon.glb,mon,atmos,eastward_wind,m s-1,area: time: mean where air,area: areacella,Eastward Wind,Zonal wind (positive in a eastward direction).,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",longitude latitude plev19 time,ua,real,,XY-P19,time-intv,Amon,ua,ua,tavg-p19-hxy-air,ua_tavg-p19-hxy-air,glb,Amon.ua,atmos.ua.tavg-p19-hxy-air.mon.glb,babb4b34-e5dd-11e5-8482-ac72891c3257,core,,
241,atmos.ua.tpt-al-hxy-u.6hr.glb,6hr,atmos,eastward_wind,m s-1,area: mean time: point,area: areacella,Eastward Wind,Zonal wind (positive in a eastward direction).,"on all model levels. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: point CMIP7:area: mean time: point,
CHANGE SINCE CMIP6 in Cell Measures - CMIP6:::OPT CMIP7:area: areacella,",longitude latitude alevel time1,ua,real,,XY-A,time-point,6hrLev,ua,ua,tpt-al-hxy-u,ua_tpt-al-hxy-u,glb,6hrLev.ua,atmos.ua.tpt-al-hxy-u.6hr.glb,babb47a6-e5dd-11e5-8482-ac72891c3257,high,,
242,atmos.ua.tpt-h100m-hxy-u.1hr.glb,1hr,atmos,eastward_wind,m s-1,area: mean time: point,area: areacella,Eastward Wind at 100m,Zonal wind (positive in a eastward direction) at 100m above the surface,Instantaneous values,longitude latitude time1 height100m,ua,real,,XY-na,time-point,E1hr,ua100m,ua,tpt-h100m-hxy-u,ua_tpt-h100m-hxy-u,glb,E1hr.ua100m,atmos.ua.tpt-h100m-hxy-u.1hr.glb,83bbfc7f-7f07-11ef-9308-b1dd71e64bec,high,,
243,atmos.ua.tpt-p3-hxy-air.6hr.glb,6hr,atmos,eastward_wind,m s-1,area: mean where air time: point,area: areacella,Eastward Wind,Zonal wind (positive in a eastward direction).,"On the following pressure levels: 850, 500, 250 hPa. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",longitude latitude plev3 time1,ua,real,,XY-P3,time-point,6hrPlevPt,ua,ua,tpt-p3-hxy-air,ua_tpt-p3-hxy-air,glb,6hrPlevPt.ua,atmos.ua.tpt-p3-hxy-air.6hr.glb,8bae55ba-4a5b-11e6-9cd2-ac72891c3257,core,,
244,atmos.ua.tpt-p7h-hxy-air.6hr.glb,6hr,atmos,eastward_wind,m s-1,area: mean where air time: point,area: areacella,Eastward Wind,Zonal wind (positive in a eastward direction).,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",longitude latitude plev7h time1,ua,real,,XY-P7T,time-point,6hrPlevPt,ua,ua,tpt-p7h-hxy-air,ua_tpt-p7h-hxy-air,glb,6hrPlevPt.ua7h,atmos.ua.tpt-p7h-hxy-air.6hr.glb,713f2efa-faa7-11e6-bfb7-ac72891c3257,high,,
245,atmos.uas.tavg-h10m-hxy-u.day.glb,day,atmos,eastward_wind,m s-1,area: time: mean,area: areacella,Eastward Near-Surface Wind,"Eastward component of the near-surface (usually, 10 meters)  wind",normally report this at 10 meters above the surface,longitude latitude time height10m,uas,real,,XY-na,time-intv,day,uas,uas,tavg-h10m-hxy-u,uas_tavg-h10m-hxy-u,glb,day.uas,atmos.uas.tavg-h10m-hxy-u.day.glb,babb6cea-e5dd-11e5-8482-ac72891c3257,core,,
246,atmos.uas.tavg-h10m-hxy-u.mon.glb,mon,atmos,eastward_wind,m s-1,area: time: mean,area: areacella,Eastward Near-Surface Wind,"Eastward component of the near-surface (usually, 10 meters)  wind","normally, the the wind component should be reported at the 10 meter height",longitude latitude time height10m,uas,real,,XY-na,time-intv,Amon,uas,uas,tavg-h10m-hxy-u,uas_tavg-h10m-hxy-u,glb,Amon.uas,atmos.uas.tavg-h10m-hxy-u.mon.glb,babb67c2-e5dd-11e5-8482-ac72891c3257,core,,
247,atmos.uas.tpt-h10m-hxy-u.1hr.glb,1hr,atmos,eastward_wind,m s-1,area: mean time: point,area: areacella,Eastward Near-Surface Wind,Zonal wind (positive in a eastward direction) at 10 meters above the surface.,,longitude latitude time1 height10m,uas,real,,XY-na,time-point,E1hr,uas,uas,tpt-h10m-hxy-u,uas_tpt-h10m-hxy-u,glb,E1hr.uas,atmos.uas.tpt-h10m-hxy-u.1hr.glb,83bbfbbd-7f07-11ef-9308-b1dd71e64bec,high,,
248,atmos.uas.tpt-h10m-hxy-u.3hr.glb,3hr,atmos,eastward_wind,m s-1,area: mean time: point,area: areacella,Eastward Near-Surface Wind,This is sampled synoptically.,"CHANGE SINCE CMIP6: compound name,",longitude latitude time1 height10m,uas,real,,XY-na,time-point,3hrPt,uas,uas,tpt-h10m-hxy-u,uas_tpt-h10m-hxy-u,glb,3hrPt.uas,atmos.uas.tpt-h10m-hxy-u.3hr.glb,babb5db8-e5dd-11e5-8482-ac72891c3257,core,,
249,atmos.va.tavg-p19-hxy-air.day.glb,day,atmos,northward_wind,m s-1,area: time: mean where air,area: areacella,Northward Wind,Meridional wind (positive in a northward direction).,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude plev8 time CMIP7:longitude latitude plev19 time, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",longitude latitude plev19 time,va,real,,XY-P19,time-intv,day,va,va,tavg-p19-hxy-air,va_tavg-p19-hxy-air,glb,day.va,atmos.va.tavg-p19-hxy-air.day.glb,babbbbe6-e5dd-11e5-8482-ac72891c3257,core,,
250,atmos.va.tavg-p19-hxy-air.mon.glb,mon,atmos,northward_wind,m s-1,area: time: mean where air,area: areacella,Northward Wind,Meridional wind (positive in a northward direction).,,longitude latitude plev19 time,va,real,,XY-P19,time-intv,Amon,va,va,tavg-p19-hxy-air,va_tavg-p19-hxy-air,glb,Amon.va,atmos.va.tavg-p19-hxy-air.mon.glb,babbb25e-e5dd-11e5-8482-ac72891c3257,core,,
251,atmos.va.tpt-al-hxy-u.6hr.glb,6hr,atmos,northward_wind,m s-1,area: mean time: point,area: areacella,Northward Wind,Meridional wind (positive in a northward direction).,"on all model levels
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: point CMIP7:area: mean time: point,
CHANGE SINCE CMIP6 in Cell Measures - CMIP6:::OPT CMIP7:area: areacella,",longitude latitude alevel time1,va,real,,XY-A,time-point,6hrLev,va,va,tpt-al-hxy-u,va_tpt-al-hxy-u,glb,6hrLev.va,atmos.va.tpt-al-hxy-u.6hr.glb,babbaebc-e5dd-11e5-8482-ac72891c3257,high,,
252,atmos.va.tpt-h100m-hxy-u.1hr.glb,1hr,atmos,northward_wind,m s-1,area: mean time: point,area: areacella,Northward Wind at 100m,Meridional wind (positive in a northward direction) at 100m above the surface.,Instantaneous values,longitude latitude time1 height100m,va,real,,XY-na,time-point,E1hr,va100m,va,tpt-h100m-hxy-u,va_tpt-h100m-hxy-u,glb,E1hr.va100m,atmos.va.tpt-h100m-hxy-u.1hr.glb,83bbfc7e-7f07-11ef-9308-b1dd71e64bec,high,,
253,atmos.va.tpt-p3-hxy-air.6hr.glb,6hr,atmos,northward_wind,m s-1,area: mean where air time: point,area: areacella,Northward Wind,Meridional wind (positive in a northward direction).,"on the following pressure levels: 850, 500, 250 hPa. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",longitude latitude plev3 time1,va,real,,XY-P3,time-point,6hrPlevPt,va,va,tpt-p3-hxy-air,va_tpt-p3-hxy-air,glb,6hrPlevPt.va,atmos.va.tpt-p3-hxy-air.6hr.glb,8bae5aba-4a5b-11e6-9cd2-ac72891c3257,core,,
254,atmos.va.tpt-p7h-hxy-air.6hr.glb,6hr,atmos,northward_wind,m s-1,area: mean where air time: point,area: areacella,Northward Wind,Meridional wind (positive in a northward direction).,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",longitude latitude plev7h time1,va,real,,XY-P7T,time-point,6hrPlevPt,va,va,tpt-p7h-hxy-air,va_tpt-p7h-hxy-air,glb,6hrPlevPt.va7h,atmos.va.tpt-p7h-hxy-air.6hr.glb,713fda6c-faa7-11e6-bfb7-ac72891c3257,high,,
255,atmos.vas.tavg-h10m-hxy-u.day.glb,day,atmos,northward_wind,m s-1,area: time: mean,area: areacella,Northward Near-Surface Wind,Northward component of the near surface wind,normally report this at 10 meters above the surface,longitude latitude time height10m,vas,real,,XY-na,time-intv,day,vas,vas,tavg-h10m-hxy-u,vas_tavg-h10m-hxy-u,glb,day.vas,atmos.vas.tavg-h10m-hxy-u.day.glb,babbd25c-e5dd-11e5-8482-ac72891c3257,core,,
256,atmos.vas.tavg-h10m-hxy-u.mon.glb,mon,atmos,northward_wind,m s-1,area: time: mean,area: areacella,Northward Near-Surface Wind,Northward component of the near surface wind,"normally, the the wind component should be reported at the 10 meter height",longitude latitude time height10m,vas,real,,XY-na,time-intv,Amon,vas,vas,tavg-h10m-hxy-u,vas_tavg-h10m-hxy-u,glb,Amon.vas,atmos.vas.tavg-h10m-hxy-u.mon.glb,babbcd34-e5dd-11e5-8482-ac72891c3257,core,,
257,atmos.vas.tpt-h10m-hxy-u.1hr.glb,1hr,atmos,northward_wind,m s-1,area: mean time: point,area: areacella,Northward Near-Surface Wind,Meridional wind (positive in a northward direction) at 10 meters above the surface.,,longitude latitude time1 height10m,vas,real,,XY-na,time-point,E1hr,vas,vas,tpt-h10m-hxy-u,vas_tpt-h10m-hxy-u,glb,E1hr.vas,atmos.vas.tpt-h10m-hxy-u.1hr.glb,83bbfbbc-7f07-11ef-9308-b1dd71e64bec,high,,
258,atmos.vas.tpt-h10m-hxy-u.3hr.glb,3hr,atmos,northward_wind,m s-1,area: mean time: point,area: areacella,Northward Near-Surface Wind,This is sampled synoptically.,"CHANGE SINCE CMIP6: compound name,",longitude latitude time1 height10m,vas,real,,XY-na,time-point,3hrPt,vas,vas,tpt-h10m-hxy-u,vas_tpt-h10m-hxy-u,glb,3hrPt.vas,atmos.vas.tpt-h10m-hxy-u.3hr.glb,babbdec8-e5dd-11e5-8482-ac72891c3257,core,,
259,atmos.wap.tavg-500hPa-hxy-air.day.glb,day,atmos,lagrangian_tendency_of_air_pressure,Pa s-1,area: time: mean where air,area: areacella,Pressure Tendency,"at 500 hPa level; commonly referred to as ""omega"", this represents the vertical component of velocity in pressure coordinates (positive down)","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",longitude latitude time p500,wap,real,,XY-na,time-intv,CFday,wap500,wap,tavg-500hPa-hxy-air,wap_tavg-500hPa-hxy-air,glb,CFday.wap500,atmos.wap.tavg-500hPa-hxy-air.day.glb,babd06a4-e5dd-11e5-8482-ac72891c3257,high,,
260,atmos.wap.tavg-p19-hxy-air.mon.glb,mon,atmos,lagrangian_tendency_of_air_pressure,Pa s-1,area: time: mean where air,area: areacella,Omega (=dp/dt),"commonly referred to as ""omega"", this represents the vertical component of velocity in pressure coordinates (positive down)","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",longitude latitude plev19 time,wap,real,,XY-P19,time-intv,Amon,wap,wap,tavg-p19-hxy-air,wap_tavg-p19-hxy-air,glb,Amon.wap,atmos.wap.tavg-p19-hxy-air.mon.glb,babd0906-e5dd-11e5-8482-ac72891c3257,core,,
261,atmos.wap.tavg-p19-hxy-u.day.glb,day,atmos,lagrangian_tendency_of_air_pressure,Pa s-1,time: mean,area: areacella,Omega (=dp/dt),"commonly referred to as ""omega"", this represents the vertical component of velocity in pressure coordinates (positive down)","CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude plev8 time CMIP7:longitude latitude plev19 time,",longitude latitude plev19 time,wap,real,,XY-P19,time-intv,day,wap,wap,tavg-p19-hxy-u,wap_tavg-p19-hxy-u,glb,day.wap,atmos.wap.tavg-p19-hxy-u.day.glb,babd0e56-e5dd-11e5-8482-ac72891c3257,core,,
262,atmos.wsg.tmax-h100m-hxy-u.1hr.glb,1hr,atmos,wind_speed_of_gust,m s-1,area: mean time: maximum,area: areacella,Maximum Wind Speed of Gust at 100m,Wind speed gust maximum at 100m above surface,Wind speed gust maximum at 100m above surface - hourly output,longitude latitude time height100m,wsg,real,,XY-na,time-intv,E1hr,wsgmax100m,wsg,tmax-h100m-hxy-u,wsg_tmax-h100m-hxy-u,glb,E1hr.wsgmax100m,atmos.wsg.tmax-h100m-hxy-u.1hr.glb,83bbfc7d-7f07-11ef-9308-b1dd71e64bec,high,,
263,atmos.wsg.tmax-h10m-hxy-u.1hr.glb,1hr,atmos,wind_speed_of_gust,m s-1,area: mean time: maximum,area: areacella,Maximum Wind Speed of Gust at 10m,Wind speed gust maximum at 10m above surface,Time maximum required,longitude latitude time height10m,wsg,real,,XY-na,time-intv,E1hr,wsgmax10m,wsg,tmax-h10m-hxy-u,wsg_tmax-h10m-hxy-u,glb,E1hr.wsgmax10m,atmos.wsg.tmax-h10m-hxy-u.1hr.glb,83bbfc7b-7f07-11ef-9308-b1dd71e64bec,high,,
264,atmos.zfull.ti-al-hxy-u.fx.glb,fx,atmos,height_above_reference_ellipsoid,m,area: mean,area: areacella,Altitude of Model Full-Levels,Provide only if altitude of full model levels is fixed,,longitude latitude alevel,zfull,real,,XY-A,None,fx,zfull,zfull,ti-al-hxy-u,zfull_ti-al-hxy-u,glb,fx.zfull,atmos.zfull.ti-al-hxy-u.fx.glb,0ea7a738776ef049ed7bef9c701a819c8c9ca036,low,,
265,atmos.zg.tavg-p19-hxy-air.day.glb,day,atmos,geopotential_height,m,area: time: mean where air,area: areacella,Geopotential Height,"Geopotential is the sum of the specific gravitational potential energy relative to the geoid and the specific centripetal potential energy. Geopotential height is the geopotential divided by the standard acceleration due to gravity. It is numerically similar to the altitude (or geometric height) and not to the quantity with standard name height, which is relative to the surface.","CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude plev8 time CMIP7:longitude latitude plev19 time, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",longitude latitude plev19 time,zg,real,,XY-P19,time-intv,day,zg,zg,tavg-p19-hxy-air,zg_tavg-p19-hxy-air,glb,day.zg,atmos.zg.tavg-p19-hxy-air.day.glb,babda032-e5dd-11e5-8482-ac72891c3257,core,,
266,atmos.zg.tavg-p19-hxy-air.mon.glb,mon,atmos,geopotential_height,m,area: time: mean where air,area: areacella,Geopotential Height,"Geopotential is the sum of the specific gravitational potential energy relative to the geoid and the specific centripetal potential energy. Geopotential height is the geopotential divided by the standard acceleration due to gravity. It is numerically similar to the altitude (or geometric height) and not to the quantity with standard name height, which is relative to the surface.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",longitude latitude plev19 time,zg,real,,XY-P19,time-intv,Amon,zg,zg,tavg-p19-hxy-air,zg_tavg-p19-hxy-air,glb,Amon.zg,atmos.zg.tavg-p19-hxy-air.mon.glb,babd9ace-e5dd-11e5-8482-ac72891c3257,core,,
267,atmos.zg.tpt-al-hxy-u.6hr.glb,6hr,atmos,geopotential_height,m,area: mean time: point,area: areacella,Geopotential height,Geopotential height,on all model levels,longitude latitude alevel time1,zg,real,,XY-A,time-point,6hrLev,zg,zg,tpt-al-hxy-u,zg_tpt-al-hxy-u,glb,6hrLev.zg,atmos.zg.tpt-al-hxy-u.6hr.glb,80ab720f-a698-11ef-914a-613c0433d878,high,,
268,atmos.zg.tpt-p7h-hxy-air.6hr.glb,6hr,atmos,geopotential_height,m,area: mean where air time: point,area: areacella,Geopotential Height,"Geopotential is the sum of the specific gravitational potential energy relative to the geoid and the specific centripetal potential energy. Geopotential height is the geopotential divided by the standard acceleration due to gravity. It is numerically similar to the altitude (or geometric height) and not to the quantity with standard name height, which is relative to the surface.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",longitude latitude plev7h time1,zg,real,,XY-P7T,time-point,6hrPlevPt,zg,zg,tpt-p7h-hxy-air,zg_tpt-p7h-hxy-air,glb,6hrPlevPt.zg7h,atmos.zg.tpt-p7h-hxy-air.6hr.glb,7d943832-1ab7-11e7-8dfc-5404a60d96b5,high,,
269,atmos.ztp.tavg-u-hxy-u.mon.glb,mon,atmos,tropopause_altitude,m,area: time: mean,area: areacella,Tropopause Altitude Above Geoid,2D monthly mean thermal tropopause calculated using WMO tropopause definition on 3d temperature,,longitude latitude time,ztp,real,,XY-na,time-intv,AERmon,ztp,ztp,tavg-u-hxy-u,ztp_tavg-u-hxy-u,glb,AERmon.ztp,atmos.ztp.tavg-u-hxy-u.mon.glb,19be55a8-81b1-11e6-92de-ac72891c3257,high,,
